"","id","biomass","growth","ratio"
"47",47,0.522560580199057,1.34976089299581,0.387150481919228
"48",48,3.20684925968773,-0.0867733263706255,-36.9566247350097
"49",49,0.720578607900203,1.15056352758835,0.626283200033794
"50",50,0.170149569453223,-0.198233190710618,-0.858330377689418
"51",51,0.336885303040062,0.546270034774472,0.616701048189739
"52",52,0.928936800651021,1.54464776510758,0.601390699960856
"53",53,0.695287616215339,-0.36094237534867,-1.92631196473867
"54",54,2.24675936421577,0.594022764116386,3.78227822221231
"55",55,1.05693400762827,1.57771380057582,0.66991491564726
"56",56,0.594236332650544,-0.140819012245027,-4.21985869078932
"57",57,1.74952837574354,0.794425833029752,2.20225514202031
"58",58,0.157096987091684,0.0495063136193127,3.1732717628646
"59",59,0.217613434482188,0.649214276609447,0.335195084770293
"60",60,0.213420578701353,0.489897013667662,0.43564376337704
"61",61,2.80988859597778,-1.42100991933232,-1.97738844588645
"62",62,0.412889342990527,1.26742194550752,0.325771022392381
"63",63,0.376683893400764,1.35070090379416,0.278880314911056
"64",64,0.195045634896433,0.755641434069526,0.258119295875571
"65",65,1.62624294325556,0.344988730352962,4.71390164424132
"66",66,0.560646494761569,0.914234003521806,0.613241787771894
"67",67,0.51275695894041,1.64173779779696,0.31232573169021
"68",68,0.524550075302533,0.386702883784922,1.35646796881473
"69",69,0.871765054001912,0.591625569612731,1.47350807466377
"70",70,2.33852573799579,-0.407557067703237,-5.73790991081176
"71",71,0.335096512988627,0.749467264117663,0.447112941461334
"72",72,0.682753358892538,0.651550321533887,1.04789044886847
"73",73,0.508278642491086,-0.363826530479275,-1.39703567472532
"74",74,0.216111086549338,0.00576976777760135,37.4557685646026
"75",75,-0.0623475281994324,0.664086605235201,-0.0938846344858147
"76",76,1.04547063167106,0.190104290603054,5.49945836758649
"77",77,0.247329658444222,1.42866414354894,0.173119525369925
"78",78,1.42101236278664,0.6134118576443,2.3165713950229
"79",79,1.94281410678891,-0.516557539399958,-3.76107976092211
"80",80,0.00775183824462417,0.453435183032467,0.017095802299199
"81",81,1.06984174924712,0.764122827793098,1.40009133392466
"82",82,0.0307565846282004,0.0807130571883327,0.381060830795124
"83",83,1.03719596914634,0.556655631217658,1.86326322950784
"84",84,0.600377144841631,0.495993837114274,1.21045283210506
"85",85,0.484982146203279,0.798500314960764,0.607366255362228
"86",86,0.53837090771443,0.153231388469634,3.51345056056266
"87",87,0.205116104199581,0.563093621730531,0.364266431520227
"88",88,1.04157136359392,0.165062925429094,6.31014724164296
"89",89,0.989463934931246,0.372025953217374,2.65966373145237
"90",90,-0.022887198080732,0.807613617259944,-0.0283392919480274
"91",91,0.409277689447558,1.83096846884734,0.223530714160912
"92",92,0.277781967626817,-0.0797531294283778,-3.48302279318429
"93",93,1.03324443763424,-0.315514800514816,-3.27478912541764
"94",94,1.35239041690095,0.997040732704763,1.35640438002186
"95",95,0.940291579527583,-0.402817516575534,-2.3342867200048
"96",96,1.78104232115309,0.857067555619061,2.07806526974019
"97",97,0.482536529428217,1.32595336753559,0.363916666485081
"98",98,0.629636658133406,1.49421044743894,0.421384189364086
"99",99,3.28597963716233,-0.613598354781243,-5.3552614858849
"100",100,0.890729651178888,-0.177652269647156,-5.01389401299523
"101",101,0.524856150085068,0.820836021107664,0.63941656626717
"102",102,1.71308019020197,-0.578314815344766,-2.96219315975972
"103",103,0.440386418581466,1.76673248719251,0.249266044392084
"104",104,0.508884249426522,0.263429453451806,1.93176671309315
"105",105,0.360208671035197,1.36581996766554,0.263730710900987
"106",106,2.27158650638332,0.157774297618632,14.3976968408006
"107",107,1.05359627160913,0.0262695835958805,40.1070792676877
"108",108,0.436230247079173,0.515769523250336,0.845785234323437
"109",109,2.22108196646156,0.263962071619732,8.41439814755391
"110",110,1.02818340252168,-0.502995247856935,-2.0441215039354
"111",111,0.744798118782112,1.17874105017536,0.631858980962194
"112",112,0.39382292652207,-0.352068917291426,-1.11859612473566
"113",113,0.627552471225609,0.146637624241391,4.27961428366126
"114",114,1.40760628906764,0.189456558435058,7.42970473386983
"115",115,0.441163733495122,-1.19232938554298,-0.37000156067966
"116",116,0.20387136768,0.551404402833858,0.369731120448502
"117",117,1.89826498391011,0.421904345046011,4.49927810936172
"118",118,0.192045237537343,1.27176583499836,0.151006759461808
"119",119,0.234031405180988,2.38326259110424,0.0981979098965145
"120",120,1.68009665638256,1.34627096643222,1.24796322454685
"121",121,1.57210181699078,-0.421064573502005,-3.73363592171996
"122",122,0.678762416294065,1.24831801014962,0.543741587300108
"123",123,0.296179251058024,1.08174423602695,0.273797854607331
"124",124,2.71753459770441,0.725485355464061,3.74581592479716
"125",125,0.788209328072162,0.694319772650321,1.13522523644034
"126",126,0.612366537796785,-0.58053930853284,-1.05482355595245
"127",127,0.62783880803695,1.13413780040181,0.553582472795206
"128",128,1.73010515829648,0.19605555379036,8.82456591944579
"129",129,0.645638511908806,0.603260077912571,1.07024902782043
"130",130,0.194044123809972,1.33032612061108,0.145862071565458
"131",131,-0.143026949754813,1.05415270351181,-0.135679536065631
"132",132,0.155754798518337,-0.192908329177236,-0.807403180477685
"133",133,0.640983220294251,-0.220148956331815,-2.91158873053272
"134",134,0.167682234834928,0.228321694080517,0.734412187638181
"135",135,0.998921457466213,-1.1158727923866,-0.895192950560022
"136",136,0.178105641860869,0.646493272830127,0.275494965448261
"137",137,1.64674651864763,0.640567743467922,2.57076091551602
"138",138,0.431777960966129,0.52919967188304,0.815907461600917
"139",139,0.762735172299,-1.41559937472994,-0.538807226051871
"140",140,3.536962818202,1.4780259712883,2.39303157516174
"141",141,-0.017784670097411,0.457444659717304,-0.0388782986523478
"142",142,0.802754494512437,0.60622973030959,1.32417539816546
"143",143,0.81267801267912,0.198617718735499,4.0916692521344
"144",144,0.912106938513389,-0.173376408231672,-5.26084804626127
"145",145,0.600500660441968,-0.138025195797851,-4.35065972535515
"146",146,0.177986035580107,0.126240985242424,1.40989105272203
"147",147,0.55859553021552,0.143698141927058,3.88728429417734
"148",148,2.89972398873262,0.584124858984827,4.96421945433407
"149",149,0.518117011873714,1.23677648996585,0.41892534025127
"150",150,1.16480592295365,0.911142599453284,1.2784013431625
"151",151,2.8473750799742,-0.0744126371724103,-38.2646710044287
"152",152,0.0785867966865029,0.838085468687093,0.0937694299957419
"153",153,1.43607618735107,0.266164563998818,5.39544470449285
"154",154,0.300912837332453,0.552938107954849,0.544207087562546
"155",155,0.209917190319759,0.441524101307328,0.475437670782198
"156",156,0.207290535185384,-0.681291378936493,-0.304261203934458
"157",157,0.366852218855085,1.24291557888273,0.295154574524565
"158",158,1.97980088334786,0.976262708290262,2.02793865476548
"159",159,0.29014281873338,-0.375950194225694,-0.771758661625263
"160",160,0.207517411136386,0.162059454014336,1.28050172943338
"161",161,1.99572664598757,1.73049232459933,1.15327101866785
"162",162,1.88199670933981,-0.444363136539332,-4.23526740763571
"163",163,0.177144642668579,0.770738287830613,0.229837605664026
"164",164,2.15536898137412,0.133996441992487,16.0852702454217
"165",165,0.303984348618174,1.53396685096838,0.198168785998388
"166",166,0.95446308435375,0.580080055390697,1.64539889879665
"167",167,0.562287632463552,1.36843067516784,0.410899611260606
"168",168,2.20938249078145,1.4993682636094,1.47354225403094
"169",169,1.35991093078653,0.924658207946764,1.47071741655358
"170",170,0.537742898821125,-1.16381731042912,-0.462050954219653
"171",171,0.568885918023941,-0.484932471363172,-1.17312399482091
"172",172,1.319733409344,-0.212192982271527,-6.21949602298929
"173",173,0.47963332291948,0.439655700912473,1.09092938388843
"174",174,1.38037227433716,1.10552807867382,1.24860896884053
"175",175,0.148975414461477,0.0630426329949595,2.36308998187604
"176",176,4.0214432399765,0.159460205800276,25.2191022819408
"177",177,0.22455612824824,1.2799242987735,0.175444851280207
"178",178,0.538132430612324,-0.16119175338268,-3.33846130040389
"179",179,0.518176160912309,0.17675302054152,2.93163963662272
"180",180,3.07462436194186,-0.744882663361904,-4.12766266845983
"181",181,1.27062163563439,0.230605813614524,5.50992889432671
"182",182,0.965079507549368,0.184031585192519,5.24409712897803
"183",183,0.757678640727052,0.437266678698148,1.73276098463037
"184",184,0.168670469699024,-0.392130259049999,-0.430138878105599
"185",185,0.431860903788048,0.596953862922015,0.72344100710588
"186",186,0.211280267437154,-0.302909451675244,-0.697503053366825
"187",187,0.0911687083567829,0.209401946300088,0.43537660450458
"188",188,1.82893610639027,0.405639137200573,4.50877624632637
"189",189,2.01839898989984,0.376267926396503,5.36426000810097
"190",190,-0.0686456038859005,0.663801698297845,-0.103412817505477
"191",191,1.11752327160163,0.888777191233943,1.2573716817036
"192",192,0.470612076819217,1.98804028704961,0.236721599599794
"193",193,0.771304801163614,0.222391950471758,3.46822265611436
"194",194,0.616579401423798,0.853462109939193,0.722444961812924
"195",195,0.969556556366426,1.85238032417689,0.523411171945616
"196",196,2.7986455739614,-0.690778852519071,-4.05143493283784
"197",197,2.14327801790101,0.547565767279956,3.91419286225248
"198",198,0.11933232366429,-0.276648846267676,-0.431349435481931
"199",199,3.37592016697426,0.432826228688116,7.79971254793541
"200",200,0.772645175432752,0.126452393492848,6.11016647523128
"201",201,0.41781981731702,-0.304815093031636,-1.37073204991741
"202",202,0.40941485590257,0.638798276707808,0.6409141521367
"203",203,0.687402962849363,-0.34117470517015,-2.01481221331031
"204",204,2.11487786865703,0.889921287270996,2.37647744683403
"205",205,0.34104706612587,2.01944375850952,0.16888168570616
"206",206,0.224697195591487,0.356153852215269,0.630899242543287
"207",207,3.89882108789213,0.552250865090296,7.05987321043789
"208",208,0.834475774237298,-0.24709670788321,-3.37712218582739
"209",209,0.166681356784946,-2.22889619044715,-0.0747820187854992
"210",210,0.248128932716797,-0.380875846028778,-0.65146933128978
"211",211,0.513099860481778,0.879272512918895,0.583550438507916
"212",212,0.558309515449723,0.800850031315685,0.697146149239076
"213",213,1.19201914724562,0.270551345988449,4.40588880787351
"214",214,0.714365845221163,0.463803265644683,1.54023461699477
"215",215,-0.138152899180553,0.582815776377462,-0.237043856361016
"216",216,0.543402502236047,0.630662440705373,0.861637648229488
"217",217,0.164287797478708,-1.01059425990293,-0.162565535939703
"218",218,0.664360613607676,0.95979605535313,0.692189356168215
"219",219,0.529693372472481,1.23159126719355,0.430088606977137
"220",220,0.337344341936283,3.14037067386347,0.10742182276249
"221",221,0.250413779146922,0.983287915235961,0.254669843152531
"222",222,0.479459287143554,0.151840313785498,3.15765474392312
"223",223,1.07233016844968,1.85139081248293,0.579202489944064
"224",224,0.0943209853066187,0.2181497494182,0.432368066239683
"225",225,0.0303944637501022,0.661416288005869,0.045953606376613
"226",226,0.210755331551515,1.03560966050456,0.203508464230463
"227",227,0.59001754278131,-0.265139399834441,-2.22531069750377
"228",228,0.681466145032654,-0.159174921138938,-4.28124066377156
"229",229,1.03786215945586,0.653899772140874,1.58718844029856
"230",230,0.211924147742797,0.900333592290831,0.235384028272867
"231",231,2.31290102448237,0.555687352089029,4.16223442154539
"232",232,0.311335065738113,0.160528566929843,1.9394371462506
"233",233,0.439806167141294,0.140428386104742,3.13188935186689
"234",234,0.267549493466853,0.137625985088519,1.94403326737149
"235",235,1.30680187359089,1.69065950270787,0.772953910292305
"236",236,0.347379949831734,0.126597712924993,2.74396702598847
"237",237,0.36887548218521,0.588257001856592,0.627065179030604
"238",238,2.14889957983623,0.280110670734757,7.67160913291687
"239",239,0.536255942352324,0.54242700377128,0.988623240775162
"240",240,0.190910462162466,0.44518164662512,0.428837225455588
"241",241,1.91897127121066,-0.427045972276368,-4.49359412285657
"242",242,1.15798940838123,0.0689126116956841,16.8037370792864
"243",243,0.400706609649267,0.997093434207657,0.401874684861093
"244",244,0.188804894344897,0.896650814890481,0.210566801713059
"245",245,1.72582482754453,1.50014847129059,1.15043601388321
"246",246,0.232129792914346,1.50755663396925,0.153977494233946
"247",247,-0.0037741993141901,0.352348587661463,-0.0107115494324511
"248",248,1.78236111281315,0.403231787364419,4.42018999658464
"249",249,1.97651450431545,0.107909031781117,18.3164881724137
"250",250,0.467871230956092,0.569254126022347,0.821902221816701
"251",251,1.31819354542532,1.18190964854614,1.11530821924233
"252",252,0.629526970354334,0.316152115749591,1.99121542761697
"253",253,1.57239317063999,0.479532245362265,3.27901446846837
"254",254,0.42386162171254,-0.0410728053516063,-10.3197631153764
"255",255,0.453535893174197,0.797469137830696,0.568719053389227
"256",256,0.739273689808301,-0.290303034702554,-2.54655860062147
"257",257,0.392179702290395,-0.0765058638776274,-5.12613912729218
"258",258,1.80253459029793,1.07618858392751,1.67492446697367
"259",259,0.218651700990335,-0.146768788444926,-1.4897697480986
"260",260,0.426552810490771,0.437696907289184,0.9745392379685
"261",261,0.0561788637926538,-1.60044560892481,-0.0351020137637761
"262",262,0.0850911353846792,1.97009496002699,0.0431913877813856
"263",263,0.836373129196199,-0.790730224608423,-1.05772247369244
"264",264,0.904744363390376,0.928322322318105,0.974601538322538
"265",265,0.318627097130526,0.547253120575862,0.582229840544795
"266",266,0.498215301643095,0.774372137641241,0.643379684554086
"267",267,1.62126632792214,-0.621257066451728,-2.60965454635696
"268",268,0.903254278625896,0.621968479668775,1.45225089076366
"269",269,0.178041558648818,0.209395510473405,0.850264450495131
"270",270,1.60838259133646,0.189463734917189,8.48913166437605
"271",271,1.89509730819357,0.591806766204605,3.20222311810876
"272",272,0.0131633683449264,0.903504931417996,0.0145692268931696
"273",273,2.43736119284977,2.62014797135752,0.930237993996559
"274",274,0.839254087422254,-0.460256323230418,-1.82344933695153
"275",275,0.702398520678709,-0.255483533032168,-2.74929077558306
"276",276,0.881668023675877,-1.02760833898599,-0.857980604308715
"277",277,0.906922655080169,1.22722248223662,0.739004270380784
"278",278,3.03359084966586,0.737091995395946,4.11562039557396
"279",279,0.32595664795281,-0.0680200203846083,-4.79206924828515
"280",280,0.868023413178271,-0.385485818546761,-2.25176484170189
"281",281,0.33861510823771,0.909759073375554,0.37220305699323
"282",282,0.415911752548938,0.178527384816182,2.32968041836929
"283",283,2.13440051491493,0.541845720733221,3.93912959583158
"284",284,1.08667014349654,1.23809364128518,0.877696247893285
"285",285,0.340224706414671,0.543606127405518,0.62586620948971
"286",286,1.30007869610776,0.585693213753468,2.21972641235859
"287",287,0.304581811252448,0.0378604248891085,8.04485982776355
"288",288,0.692916288164108,-0.661833930691068,-1.0469639830049
"289",289,2.81320727527648,-0.775091589348273,-3.62951593584176
"290",290,0.34027037679706,0.633873213292935,0.536811415376547
"291",291,1.17661291932079,0.499130172576421,2.35732677358958
"292",292,1.41489091871445,1.92892792265105,0.733511554319701
"293",293,0.163225806403609,0.593499275057072,0.27502275615739
"294",294,1.34104534629211,0.237733053080437,5.64097137068428
"295",295,0.717108928733878,0.207662417504711,3.45324366994624
"296",296,0.38236530182733,-1.19318194871296,-0.320458503616966
"297",297,0.481004973336043,0.196707529145608,2.44527993120177
"298",298,0.166423568290549,0.661366262585769,0.251636011247197
"299",299,0.265613841729537,-0.369810624190904,-0.718242863656673
"300",300,1.56911898198443,-0.542275691750364,-2.89358163357757
"301",301,0.255708700024432,0.185183898058608,1.3808365776138
"302",302,0.369176452739554,-0.310480921354738,-1.18904714379456
"303",303,0.513016489385464,1.30351203436954,0.393564827833437
"304",304,0.795800959377218,1.01217472820442,0.7862288369805
"305",305,0.536287575926613,2.39426105195873,0.223988764920968
"306",306,1.76594272123888,1.3266554214833,1.33112388691287
"307",307,1.76459777484079,0.156458712276759,11.2783605921504
"308",308,1.66653068292564,0.801902359450032,2.07822144839254
"309",309,0.735220075839025,-0.174579037031537,-4.21138808152671
"310",310,0.173715287105171,0.506217352405931,0.343163438154665
"311",311,2.2575363773781,0.994808457456034,2.26931763643342
"312",312,0.202898672982655,0.530166983370761,0.382707108037246
"313",313,0.300785378545567,0.540172523254806,0.556832059382041
"314",314,0.675149777140099,0.901477565739849,0.748936859661059
"315",315,-0.102417713690459,0.156337544509653,-0.655106321464162
"316",316,0.668930191496381,1.06943237894807,0.625500222982178
"317",317,3.21420454094227,1.29875945794703,2.47482666730529
"318",318,2.42195547578908,-0.291722782947029,-8.30225000365793
"319",319,0.519582522320605,0.514162030971242,1.01054237968355
"320",320,0.0751432593695412,0.937183844343413,0.0801798492612581
"321",321,0.438579047837395,-0.866410218084971,-0.506202533953013
"322",322,0.386782659652539,0.539445225674676,0.717000802386926
"323",323,0.117986009738485,-0.261433246878644,-0.451304534320585
"324",324,-0.208525642215076,1.48079654853704,-0.140819913728925
"325",325,0.767723609924883,0.480941347573429,1.5962936308105
"326",326,0.557470990070625,0.961665187086894,0.579693429226998
"327",327,0.160679728951875,-0.574007843227499,-0.279926016425862
"328",328,0.246759378310675,0.67051022671266,0.368017322450804
"329",329,0.165908033657856,1.22092975802084,0.135886632763212
"330",330,2.35667692779444,0.0717566514390984,32.8426268580078
"331",331,1.44781647023831,0.146680192072704,9.8705656829293
"332",332,0.470584614065288,1.01255791466173,0.464748344021882
"333",333,-0.0609283767389798,1.17233695897904,-0.0519717273027379
"334",334,1.77216728669077,-0.457143010674407,-3.876614637674
"335",335,2.17036384521019,-0.0408754943176504,-53.0969443046714
"336",336,2.03553197885262,-0.552179240166843,-3.68636093279706
"337",337,0.779987303978265,0.731251137050974,1.06664764601097
"338",338,0.0595717748012235,-0.156625644692838,-0.380344961503915
"339",339,2.16959924515398,-0.613750590645414,-3.53498518489807
"340",340,1.5298152894333,-0.284314680784022,-5.3807115595111
"341",341,0.892706581711977,0.0722044029651046,12.363603119098
"342",342,0.386082996754664,0.574218991725502,0.672361942600508
"343",343,3.11449560546686,1.38102721316978,2.25520219715176
"344",344,0.304268218534915,0.674134498959088,0.451346458317631
"345",345,0.230528874413814,1.07493441052688,0.214458549429839
"346",346,1.01038485469081,1.44952824359924,0.697043923878284
"347",347,0.813869099352464,0.251807743060645,3.23210513489434
"348",348,0.48402171235663,1.16775008853409,0.414490837645095
"349",349,1.94772548508266,1.32731638977572,1.46741613385169
"350",350,0.240427116482067,-1.99048238475038,-0.12078836684215
"351",351,0.227390425447062,0.322088337920956,0.70598776383784
"352",352,0.205598527834265,0.359218775343228,0.572349058419396
"353",353,1.93949441916154,1.19382151963117,1.62461003363446
"354",354,0.33923247912555,-0.572629753004478,-0.592411549252659
"355",355,0.248479166627333,0.380790865502631,0.652534472693691
"356",356,1.97307938445051,0.0294482266684574,67.0016366915538
"357",357,0.0265200401669076,-0.536786959795653,-0.0494051498140032
"358",358,3.06471018632937,1.76771505482908,1.73371278247427
"359",359,0.450411952450786,0.665757278338664,0.676540786117649
"360",360,0.166470420147721,0.644790067706229,0.258177705404058
"361",361,0.411124878112095,0.214059833512191,1.92060729641127
"362",362,0.357196693399151,1.92730189556739,0.185335101999676
"363",363,0.22710014108319,0.799861665344747,0.283924272061854
"364",364,0.314413182552183,0.556323694541399,0.565162306831759
"365",365,0.184670041955937,0.666916188761789,0.276901423398943
"366",366,0.72907577309933,0.0141244968279384,51.617822707653
"367",367,0.543450653388705,0.123988005959786,4.38309051897298
"368",368,0.345177280190032,0.74542993150589,0.463057982515832
"369",369,1.45299702021659,-0.462841589250354,-3.1392965843237
"370",370,0.453135689529247,0.447017090518492,1.01368761763372
"371",371,0.918941615678469,1.79624513447647,0.511590315843112
"372",372,0.657843122035291,0.577045241081346,1.14002001091376
"373",373,0.482036205160532,1.41055425106552,0.341735317728052
"374",374,1.99419398963227,0.683276921625175,2.91857360686071
"375",375,0.529548167829796,-0.586309898701958,-0.903188175744896
"376",376,0.522695330163574,-1.06169178448445,-0.492323043092389
"377",377,0.255646636507677,0.157768228506681,1.62039365547449
"378",378,0.266671569088407,0.503798591892596,0.529321783307521
"379",379,0.915985618773354,0.479656176116686,1.9096712695106
"380",380,2.12898506862738,0.506353378918282,4.20454401464747
"381",381,0.189791477574911,0.490378669528262,0.387030450891121
"382",382,1.26158736408669,0.504824868652362,2.49905946086713
"383",383,0.162307757145658,-0.10201131294363,-1.59107605286236
"384",384,0.0521027962418406,0.142759201055647,0.364969794286893
"385",385,0.0875413864124419,-0.241889282609603,-0.361906842122184
"386",386,1.49306776992335,-0.10552334019349,-14.1491708581782
"387",387,0.45609723292792,0.493284233443104,0.924613441918424
"388",388,0.423389970173221,1.55175673333316,0.272845582737561
"389",389,0.25504412465397,1.65614830987022,0.153998360614187
"390",390,0.915136873110172,0.469343527511972,1.94982314545039
"391",391,0.909892509652226,0.362233762149401,2.51189316051922
"392",392,0.120381146830919,-0.108343834130963,-1.11110288644027
"393",393,0.535683137308866,-0.568598946281553,-0.942110675392654
"394",394,0.412819545080621,0.64424621455261,0.640779155167096
"395",395,0.273582354888514,0.0366191058629907,7.47102771739196
"396",396,1.53835997539247,0.643305846304592,2.39133529444731
"397",397,1.04150344230973,1.26199595571212,0.825282709976697
"398",398,-0.0811856957583103,0.532591871407737,-0.152435101091051
"399",399,3.09869781473948,0.145202347848823,21.3405489693988
"400",400,0.402099034036785,0.537531928817572,0.748046790301921
"401",401,1.35947774988838,1.04221547879192,1.30441139817288
"402",402,1.72816910512411,1.20550457104327,1.43356495415734
"403",403,1.5201814750956,0.505604077708593,3.00666379508862
"404",404,0.172343701178627,-0.469948361120734,-0.366729018413047
"405",405,0.680329619382332,-1.21923178277526,-0.55799859304335
"406",406,0.875649347588446,-0.638209486444338,-1.37204063271914
"407",407,0.459684266823639,0.153625513759154,2.99223908565284
"408",408,0.43039616897506,-0.17781088260429,-2.42052771276596
"409",409,0.330048063019067,-0.487667746592881,-0.676788787704266
"410",410,2.39235707580478,1.06872875568565,2.23850725740971
"411",411,0.46292726615874,0.184330571733302,2.51139711555023
"412",412,0.21750543237196,0.132728119847059,1.63872909992689
"413",413,1.08743754554372,-0.151910335021318,-7.15841713726138
"414",414,1.24781297359488,2.40479888202975,0.518884544948589
"415",415,2.97530336976839,1.09157733021994,2.72569179241648
"416",416,0.0905795004862463,-0.0767773585583751,-1.17976838728278
"417",417,0.86993392524061,0.196080015284744,4.43662717986486
"418",418,1.15574345602408,0.643872882703939,1.79498700297882
"419",419,0.763295291792829,0.538159342290515,1.41834440436189
"420",420,1.5256799118205,-1.47519376536136,-1.03422340010146
"421",421,0.260120015513054,0.533589823858143,0.487490585244385
"422",422,0.771383224595412,0.247490651503973,3.11681762485896
"423",423,0.463721871363085,0.617935125484223,0.750437792316314
"424",424,0.319639324429183,0.453699214569323,0.704518134845356
"425",425,-0.0294708358301692,0.122015206950414,-0.241534121579991
"426",426,0.629962652278157,-0.540996006160792,-1.16444972810192
"427",427,0.696036955538775,-0.399446678215712,-1.74250280074402
"428",428,0.196096622317407,0.176448277253008,1.11135470048384
"429",429,1.17191328982254,2.53981138786309,0.461417448328139
"430",430,0.858618896011241,0.450610907422547,1.905455198416
"431",431,2.44900090788446,0.443482670312907,5.52220204265598
"432",432,1.44673713554574,0.51445592510253,2.81216925484415
"433",433,0.401007322156443,-0.269035209145659,-1.49053844450275
"434",434,0.744210969480039,-1.15226986231927,-0.64586516910379
"435",435,0.963585747893972,0.616508944058326,1.56297123858565
"436",436,0.668135414444017,-0.268367938231807,-2.48962457604345
"437",437,0.270180497544187,0.0416551304755184,6.48612774608826
"438",438,0.625142208154207,0.477382115587408,1.30952163422583
"439",439,1.04290742423073,-0.978457226048462,-1.0658692035446
"440",440,1.6341579146119,1.883909448484,0.867429119763119
"441",441,0.695382635440556,0.26115043878569,2.66276648308148
"442",442,2.84824584874343,1.5400736624128,1.84942182848653
"443",443,0.371087654227891,-0.995131765019207,-0.372903033821585
"444",444,0.389232258880879,1.55147511063728,0.250878828936545
"445",445,0.668691169856888,0.389288951478397,1.71772450083007
"446",446,0.781118933863433,-0.212197086911633,-3.68110111798435
"447",447,0.405780558178466,2.18134668850878,0.186022955597153
"448",448,1.65777833106439,0.166949514734729,9.92981820700995
"449",449,0.399991953556661,0.715388345495185,0.559125621874355
"450",450,0.731801613833373,-0.0560580860841761,-13.0543453220024
"451",451,2.1473734755506,0.573379565092703,3.7451168585044
"452",452,0.801994585517347,0.46611175902873,1.72060577743956
"453",453,0.648332069380223,-0.167935499088389,-3.86060167683183
"454",454,1.62586287506872,0.168268117100799,9.66233474933797
"455",455,1.8373245143629,-0.0755258137719604,-24.3271064898479
"456",456,1.52193784410189,0.676168106694158,2.25082761081822
"457",457,0.236564107703025,-0.121320135361175,-1.94991628552642
"458",458,0.584145083716469,0.586644075499126,0.995740190880593
"459",459,0.207576425936153,1.561562181713,0.13292869689534
"460",460,0.262351460157272,0.509346907046937,0.515074218626983
"461",461,0.382680995070226,1.88563872717174,0.202945023113843
"462",462,1.08800510750634,0.159858151435638,6.80606586361276
"463",463,1.77313445165976,2.20756953284742,0.80320661491133
"464",464,0.78696453189882,-0.104075095543577,-7.56150669656902
"465",465,1.9668067078921,0.595882511116415,3.30066191103208
"466",466,0.348324269124145,0.556266427993208,0.626182439916
"467",467,0.780265915925263,-0.363376192014532,-2.14726757853761
"468",468,-0.0380606595135336,-0.590542904920587,0.0644502866707911
"469",469,0.353916818835223,2.05364492772248,0.172335935028322
"470",470,0.72117346588506,1.17187041569258,0.615403764979289
